Past making the tester
decider d is not null
SHORT,1167789780,1167808560,1.32858,1.32843,1.32735,1.3272,1372,1.48176,2709.32
SHORT,1167798420,1167808800,1.32838,1.32823,1.32725,1.3271,1504,1.47392,2750.75
SHORT,1167805620,1167808800,1.32835,1.3282,1.32725,1.3271,1409,1.33855,2789.52
SHORT,1167787080,1167808860,1.32811,1.32796,1.32695,1.3268,1385,1.39885,2827.7
SHORT,1167799500,1167808860,1.32808,1.32793,1.32695,1.3268,1464,1.43472,2868.02
SHORT,1167807840,1167808860,1.32815,1.328,1.32695,1.3268,1371,1.43955,2905.87
SHORT,1167812520,1167815580,1.32834,1.32819,1.3272,1.32705,1377,1.36323,2580.4
SHORT,1167762600,1167815880,1.32799,1.32784,1.32673,1.32658,1813,2.01243,2630.56
SHORT,1167772860,1167815880,1.32799,1.32784,1.32673,1.32658,1599,1.77489,2674.8
SHORT,1167778680,1167815880,1.32781,1.32766,1.32673,1.32658,1542,1.43406,2717.18
SHORT,1167801720,1167815880,1.32788,1.32773,1.32673,1.32658,1445,1.445,2757
SHORT,1167765120,1167815940,1.32793,1.32778,1.32655,1.3264,1765,2.17095,2806.04
SHORT,1167768420,1167815940,1.32773,1.32758,1.32655,1.3264,1732,1.78396,2853.81
SHORT,1167770880,1167815940,1.32764,1.32749,1.32655,1.3264,1642,1.54348,2898.95
SHORT,1167780420,1167815940,1.32768,1.32753,1.32655,1.3264,1501,1.47098,2940.27
SHORT,1167783900,1167815940,1.32772,1.32757,1.32655,1.3264,1423,1.45146,2979.51
SHORT,1167803940,1167815940,1.32775,1.3276,1.32655,1.3264,1447,1.51935,3019.45
SHORT,1167810960,1167815940,1.32775,1.3276,1.32655,1.3264,1414,1.4847,3058.48
SHORT,1167737640,1167816000,1.32755,1.3274,1.32637,1.32622,2211,2.27733,3119.45
SHORT,1167743820,1167816000,1.32745,1.3273,1.32637,1.32622,2096,1.94928,3177.04
SHORT,1167752340,1167816000,1.32755,1.3274,1.32637,1.32622,2125,2.18875,3235.64
SHORT,1167765960,1167816000,1.3277,1.32755,1.32637,1.32622,1770,2.0886,3284.73
SHORT,1167769620,1167816000,1.32754,1.32739,1.32637,1.32622,1686,1.71972,3331.21
SHORT,1167809160,1167816000,1.32745,1.3273,1.32637,1.32622,1452,1.35036,3371.1
SHORT,1167814380,1167816000,1.32759,1.32744,1.32637,1.32622,1341,1.43487,3408.14
SHORT,1167815220,1167816000,1.32756,1.32741,1.32637,1.32622,1305,1.3572,3444.14
SHORT,1167766980,1167816120,1.32753,1.32738,1.32638,1.32623,1779,1.779,3493.15
SHORT,1167728580,1167816180,1.32744,1.32729,1.32636,1.32621,2384,2.21712,3558.65
SHORT,1167729480,1167816360,1.32733,1.32718,1.32624,1.32609,2321,2.18174,3622.44
SHORT,1167751140,1167816360,1.32738,1.32723,1.32624,1.32609,2182,2.16018,3682.52
SHORT,1167775860,1167816360,1.32738,1.32723,1.32624,1.32609,1583,1.56717,3726.11
SHORT,1167752820,1167816480,1.32735,1.3272,1.32626,1.32611,2069,1.94486,3782.97
SHORT,1167781740,1167816480,1.32736,1.32721,1.32626,1.32611,1461,1.38795,3823.14
SHORT,1167729720,1167816660,1.32725,1.3271,1.32608,1.32593,2260,2.3052,3885.43
SHORT,1167736620,1167816660,1.32731,1.32716,1.32608,1.32593,2240,2.4192,3947.31
SHORT,1167739740,1167816780,1.32695,1.3268,1.32587,1.32572,2153,2.00229,4006.44
SHORT,1167817080,1167819120,1.32592,1.32577,1.3248,1.32465,2003,1.94291,3753.33
SHORT,1167725940,1167819240,1.3258,1.32565,1.32468,1.32453,2360,2.2892,3818.19
SHORT,1167818040,1167819240,1.32578,1.32563,1.32468,1.32453,1950,1.8525,3871.74
SHORT,1167818760,1167819300,1.32559,1.32544,1.32418,1.32403,1899,2.39274,3924.48
SHORT,1167706800,1167819780,1.3239,1.3237,1.32244,1.32229,2466,3.10716,3992.87
SHORT,1167707880,1167819780,1.32385,1.32365,1.32244,1.32229,2338,2.82898,4057.59
SHORT,1167709620,1167819780,1.32375,1.32355,1.32244,1.32229,2216,2.45976,4118.71
SHORT,1167711840,1167819780,1.3238,1.3236,1.32244,1.32229,2101,2.43716,4176.77
SHORT,1167714900,1167819780,1.3238,1.3236,1.32244,1.32229,1992,2.31072,4231.81
SHORT,1167716400,1167819780,1.32375,1.32355,1.32244,1.32229,1889,2.09679,4283.91
SHORT,1167721380,1167819780,1.32377,1.32357,1.32244,1.32229,1859,2.10067,4335.22
LONG,1167745860,1167819780,1.32898,1.32883,1.32244,1.32229,2268,-15.1729,4380.33
LONG,1167796800,1167819780,1.32898,1.32883,1.32244,1.32229,1524,-10.1956,4410.64
SHORT,1167706980,1167819840,1.32394,1.32374,1.32248,1.32233,2401,3.02526,4477.23
SHORT,1167710940,1167819840,1.32384,1.32364,1.32248,1.32233,2158,2.50328,4536.86
SHORT,1167715440,1167819840,1.32375,1.32355,1.32248,1.32233,1940,2.0758,4590.29
SHORT,1167708720,1167819900,1.32385,1.32365,1.32253,1.32238,2276,2.54912,4653.1
SHORT,1167719280,1167819900,1.32414,1.32394,1.32253,1.32238,1910,2.6931,4706.36
SHORT,1167712020,1167820020,1.3238,1.3236,1.32252,1.32237,2046,2.20968,4762.73
SHORT,1167700560,1167820200,1.32349,1.32329,1.32223,1.32208,2817,2.98602,4840.27
LONG,1167734640,1167820200,1.3287,1.32855,1.32223,1.32208,2238,-14.8156,4884.93
LONG,1167755100,1167820200,1.32871,1.32856,1.32223,1.32208,2045,-13.5584,4925.72
LONG,1167759000,1167820200,1.32866,1.32851,1.32223,1.32208,1938,-12.752,4964.46
LONG,1167791040,1167820200,1.32868,1.32853,1.32223,1.32208,1464,-9.6624,4993.71
LONG,1167748560,1167820260,1.32852,1.32837,1.32213,1.32198,2208,-14.4403,5037.93
LONG,1167760260,1167820260,1.32847,1.32832,1.32213,1.32198,1887,-12.2466,5075.82
LONG,1167794460,1167820260,1.32858,1.32843,1.32213,1.32198,1449,-9.5634,5104.76
LONG,1167825480,1167827940,1.3226,1.32245,1.32378,1.32363,2452,2.52556,4843.38
LONG,1167823920,1167830100,1.32356,1.32341,1.32558,1.32543,2518,4.70866,4850.65
LONG,1167828480,1167830100,1.32354,1.32339,1.32558,1.32543,2421,4.57569,4919.31
SHORT,1167830100,1167830280,1.32558,1.32543,1.324,1.32385,2459,3.51637,4922.83
SHORT,1167833340,1167836100,1.32368,1.32353,1.32257,1.32242,2428,2.33088,4551.24
LONG,1167761220,1167836340,1.32851,1.32836,1.32302,1.32202,1837,-11.9221,4588.12
SHORT,1167701580,1167836400,1.32323,1.32303,1.32186,1.32166,2671,3.12507,4661.92
LONG,1167754320,1167836400,1.32826,1.32811,1.32186,1.32166,2100,-13.86,4703.85
LONG,1167785040,1167836400,1.32817,1.32802,1.32186,1.32166,1404,-9.14004,4732.01
LONG,1167800520,1167836400,1.32828,1.32813,1.32186,1.32166,1465,-9.6983,4761.23
LONG,1167806760,1167836400,1.32835,1.3282,1.32186,1.32166,1390,-9.2991,4788.86
SHORT,1167825060,1167836400,1.32311,1.32296,1.32186,1.32166,2485,2.7335,4857.34
SHORT,1167834240,1167836400,1.32336,1.32321,1.32186,1.32166,2364,3.1914,4923.09
SHORT,1167834900,1167836400,1.32307,1.32292,1.32186,1.32166,2302,2.44012,4986.44
LONG,1167749520,1167836460,1.3285,1.32835,1.32104,1.32084,2150,-16.469,5027.1
LONG,1167788640,1167836460,1.32836,1.32821,1.32104,1.32084,1367,-10.2798,5053.13
LONG,1167805080,1167836460,1.32795,1.3278,1.32104,1.32084,1428,-10.1531,5080.91
LONG,1167810840,1167836460,1.32745,1.3273,1.32104,1.32084,1433,-9.47213,5109.48
LONG,1167813060,1167836460,1.32774,1.32759,1.32104,1.32084,1359,-9.3771,5136.19
LONG,1167815460,1167836460,1.32738,1.32723,1.32104,1.32084,1288,-8.42352,5161.96
SHORT,1167820380,1167836460,1.32255,1.3224,1.32104,1.32084,2552,3.47072,5232.93
LONG,1167757260,1167836520,1.32841,1.32826,1.32125,1.3211,1991,-14.5542,5271.27
LONG,1167807900,1167836520,1.32795,1.3278,1.32125,1.3211,1353,-9.26805,5297.94
SHORT,1167826080,1167836520,1.32268,1.32253,1.32125,1.3211,2420,3.0976,5365.04
LONG,1167803760,1167836580,1.32765,1.3275,1.32116,1.32101,1466,-9.73424,5394.24
LONG,1167811740,1167836640,1.32766,1.32751,1.321,1.32085,1395,-9.49995,5421.78
LONG,1167815040,1167836700,1.32748,1.32733,1.32062,1.32047,1323,-9.27423,5447.63
LONG,1167817800,1167836880,1.32551,1.32536,1.31835,1.3182,1976,-14.4446,5485.57
LONG,1167818940,1167836880,1.32488,1.32473,1.31835,1.3182,1873,-12.5116,5522.69
LONG,1167818520,1167836940,1.32537,1.32522,1.31827,1.31812,1924,-13.949,5559.74
LONG,1167831240,1167837000,1.32499,1.32484,1.31847,1.31832,2461,-16.4149,5608.54
SHORT,1167837360,1167837840,1.31925,1.3191,1.31816,1.31801,2804,2.63576,5611.18
LONG,1167834060,1167841620,1.32297,1.32282,1.3166,1.31645,2396,-15.6219,5584.95
LONG,1167834840,1167841800,1.32307,1.32292,1.31668,1.31653,2333,-15.2578,5631.43
LONG,1167835980,1167841860,1.32285,1.3227,1.31632,1.31617,2272,-15.177,5676.36
SHORT,1167842100,1167845040,1.31671,1.31656,1.31563,1.31548,2838,2.63934,5605.26
LONG,1167850020,1167850980,1.31576,1.31561,1.317,1.31685,2623,2.85907,5047.28
LONG,1167850740,1167850980,1.31544,1.31529,1.317,1.31685,2554,3.60114,5118.08
LONG,1167847500,1167851520,1.316,1.31585,1.31723,1.31708,2765,2.9862,5193.84
LONG,1167847920,1167861660,1.31617,1.31602,1.31736,1.31721,2693,2.80072,4445.78
LONG,1167852120,1167861660,1.31624,1.31609,1.31736,1.31721,2596,2.51812,4516.64
LONG,1167858060,1167861660,1.31615,1.316,1.31736,1.31721,2335,2.4751,4580.58
LONG,1167858660,1167861660,1.31618,1.31603,1.31736,1.31721,2274,2.34222,4642.78
SHORT,1167861660,1167871620,1.31736,1.31721,1.31626,1.31611,2321,2.20495,3769.64
SHORT,1167864480,1167872040,1.31706,1.31691,1.31596,1.31581,2201,2.09095,3731.15
SHORT,1167868620,1167872040,1.31706,1.31691,1.31596,1.31581,1980,1.881,3785.18
LONG,1167872040,1167873240,1.31596,1.31581,1.31709,1.31694,1892,1.85416,3737.89
LONG,1167871620,1167874560,1.31626,1.31611,1.31737,1.31722,1884,1.80864,3691.53
LONG,1167855600,1167880740,1.31667,1.31652,1.31779,1.31764,2398,2.32606,3566.39
LONG,1167865980,1167880740,1.31666,1.31651,1.31779,1.31764,2115,2.0727,3624.16
LONG,1167866400,1167880740,1.3167,1.31655,1.31779,1.31764,2060,1.9364,3680.34
SHORT,1167884280,1167891420,1.31771,1.31756,1.31652,1.31637,1768,1.83872,3146.11
SHORT,1167885180,1167891420,1.31765,1.3175,1.31652,1.31637,1722,1.68756,3193.17
SHORT,1167881880,1167891480,1.31758,1.31743,1.3165,1.31635,1815,1.68795,3242.68
SHORT,1167886140,1167891840,1.3174,1.31725,1.31632,1.31617,1677,1.55961,3288.42
SHORT,1167889560,1167892080,1.31734,1.31719,1.31623,1.31608,1590,1.5264,3331.83
SHORT,1167879120,1167892320,1.31729,1.31714,1.31612,1.31597,1773,1.80846,3380.35
SHORT,1167874140,1167892440,1.31708,1.31693,1.31594,1.31579,1844,1.82556,3430.74
SHORT,1167887160,1167892440,1.31702,1.31687,1.31594,1.31579,1633,1.51869,3475.27
SHORT,1167869700,1167892560,1.31697,1.31682,1.31588,1.31573,1928,1.81232,3527.86
SHORT,1167876480,1167892560,1.317,1.31685,1.31588,1.31573,1821,1.76637,3577.58
SHORT,1167853740,1167892680,1.31692,1.31677,1.31565,1.3155,2495,2.7944,3646.08
SHORT,1167854940,1167892680,1.31682,1.31667,1.31565,1.3155,2430,2.4786,3712.55
SHORT,1167866280,1167892680,1.31682,1.31667,1.31565,1.3155,2087,2.12874,3769.64
LONG,1167893880,1167894900,1.31582,1.31567,1.31709,1.31694,1860,2.0832,3673.83
LONG,1167853500,1167896160,1.31674,1.31659,1.31782,1.31767,2529,2.35197,3694.42
LONG,1167844200,1167896700,1.3168,1.31665,1.31798,1.31783,2800,2.884,3674.36
LONG,1167853980,1167896700,1.31685,1.3167,1.31798,1.31783,2462,2.41276,3741.62
LONG,1167861780,1167896700,1.31678,1.31663,1.31798,1.31783,2290,2.4045,3804.33
LONG,1167873720,1167896700,1.31686,1.31671,1.31798,1.31783,1868,1.81196,3855.34
SHORT,1167896700,1167897720,1.31798,1.31783,1.31688,1.31673,1927,1.83065,3807.04
SHORT,1167896160,1167897780,1.31782,1.31767,1.31671,1.31656,1847,1.77312,3857.49
SHORT,1167852840,1167898020,1.31672,1.31657,1.31551,1.31536,2562,2.71572,3927.66
SHORT,1167862980,1167898020,1.31671,1.31656,1.31551,1.31536,2260,2.373,3989.54
SHORT,1167865380,1167898020,1.31671,1.31656,1.31551,1.31536,2143,2.25015,4048.22
SHORT,1167850800,1167898080,1.31647,1.31632,1.31539,1.31524,2520,2.3436,4116.91
SHORT,1167866460,1167898080,1.31686,1.31671,1.31539,1.31524,2033,2.68356,4173.13
SHORT,1167871260,1167898080,1.31658,1.31643,1.31539,1.31524,1877,1.95208,4224.5
SHORT,1167894060,1167898080,1.31652,1.31637,1.31539,1.31524,1835,1.7983,4274.61
SHORT,1167845520,1167898380,1.31607,1.31592,1.31476,1.31461,2802,3.25032,4351.6
SHORT,1167849000,1167898380,1.31598,1.31583,1.31476,1.31461,2658,2.84406,4424.4
SHORT,1167857520,1167898380,1.31644,1.31629,1.31476,1.31461,2366,3.61998,4490.3
SHORT,1167858720,1167898380,1.31625,1.3161,1.31476,1.31461,2244,3.00696,4552.38
SHORT,1167871980,1167898380,1.31626,1.31611,1.31476,1.31461,1860,2.511,4603.85
SHORT,1167892860,1167898380,1.31611,1.31596,1.31476,1.31461,1884,2.2608,4655.69
SHORT,1167847740,1167898440,1.31628,1.31613,1.31516,1.31501,2729,2.64713,4730.18
SHORT,1167872220,1167898440,1.31626,1.31611,1.31516,1.31501,1867,1.77365,4781.09
SHORT,1167858540,1167898920,1.31623,1.31608,1.31493,1.31478,2304,2.6496,4781.52
SHORT,1167850440,1167898980,1.31598,1.31583,1.31397,1.31382,2588,4.81368,4854.44
SHORT,1167898740,1167898980,1.31546,1.31531,1.31397,1.31382,2390,3.2026,4920.51
LONG,1167840300,1167900540,1.31908,1.31893,1.31249,1.31234,2805,-18.9057,4847.19
SHORT,1167899700,1167900540,1.3139,1.31375,1.31249,1.31234,2427,3.05802,4914.02
LONG,1167897120,1167902880,1.31786,1.31771,1.31138,1.31123,1902,-12.6103,4760.67
LONG,1167875160,1167903060,1.31716,1.31701,1.31088,1.31073,1845,-11.8634,4797.41
LONG,1167880980,1167903060,1.3176,1.31745,1.31088,1.31073,1840,-12.6408,4833.25
LONG,1167884700,1167903060,1.3175,1.31735,1.31088,1.31073,1745,-11.8136,4867.42
LONG,1167890460,1167903060,1.31718,1.31703,1.31088,1.31073,1569,-10.1201,4898.63
LONG,1167896340,1167903060,1.31739,1.31724,1.31088,1.31073,1822,-12.1345,4934.5
SHORT,1167901140,1167903060,1.31239,1.31224,1.31088,1.31073,2424,3.29664,5001.42
LONG,1167861480,1167903120,1.31691,1.31676,1.31049,1.31034,2215,-14.5525,5045.2
LONG,1167864540,1167903120,1.31696,1.31681,1.31049,1.31034,2172,-14.3786,5088.03
LONG,1167869640,1167903120,1.31692,1.31677,1.31049,1.31034,1954,-12.8573,5126.64
LONG,1167878160,1167903120,1.31722,1.31707,1.31049,1.31034,1797,-12.3634,5161.62
LONG,1167885240,1167903120,1.3175,1.31735,1.31049,1.31034,1699,-12.1648,5194.22
LONG,1167889140,1167903120,1.31712,1.31697,1.31049,1.31034,1611,-10.9226,5225.74
LONG,1167864420,1167903180,1.31698,1.31683,1.31048,1.31033,2230,-14.8295,5269.65
LONG,1167870000,1167903180,1.31692,1.31677,1.31048,1.31033,1902,-12.5342,5307.21
LONG,1167886560,1167903180,1.31713,1.31698,1.31048,1.31033,1654,-11.2472,5339.53
LONG,1167883560,1167903240,1.3176,1.31745,1.31091,1.31076,1792,-12.2573,5374.5
LONG,1167895620,1167906660,1.31707,1.31692,1.31078,1.31063,1836,-11.8238,5202.41
LONG,1167867780,1167906840,1.31695,1.3168,1.31066,1.31051,2006,-12.9186,5174.14
SHORT,1167903420,1167907140,1.31121,1.31106,1.31014,1.30999,2687,2.47204,5247.07
SHORT,1167906300,1167907800,1.31118,1.31103,1.30966,1.30951,2617,3.58529,5250.53
SHORT,1167907380,1167907920,1.31057,1.31042,1.30928,1.30913,2623,2.99022,5253.51
LONG,1167907800,1167909720,1.30966,1.30951,1.31084,1.31069,2625,2.70375,5256.21
LONG,1167917400,1167917580,1.31004,1.30989,1.31118,1.31103,2243,2.22057,4489.01
LONG,1167914580,1167917640,1.3103,1.31015,1.3116,1.31145,2493,2.86695,4498.37
LONG,1167915060,1167917640,1.31037,1.31022,1.3116,1.31145,2428,2.62224,4564.63
SHORT,1167917580,1167919920,1.31118,1.31103,1.31005,1.3099,2244,2.19912,4448.57
SHORT,1167914280,1167919980,1.31068,1.31053,1.30951,1.30936,2526,2.57652,4517.36
SHORT,1167916680,1167919980,1.31088,1.31073,1.30951,1.30936,2333,2.84626,4581.36
SHORT,1167918900,1167919980,1.31076,1.31061,1.30951,1.30936,2252,2.4772,4642.87
SHORT,1167911760,1167920040,1.31038,1.31023,1.30911,1.30896,2593,2.90416,4713.72
SHORT,1167914820,1167920040,1.31053,1.31038,1.30911,1.30896,2460,3.1242,4781.32
SHORT,1167915300,1167920100,1.31045,1.3103,1.3093,1.30915,2396,2.396,4846.5
SHORT,1167917340,1167920160,1.31086,1.30986,1.30884,1.30869,2273,2.31846,4908.37
LONG,1167921660,1167923280,1.30887,1.30872,1.31038,1.31023,2422,3.29392,4662.14
LONG,1167922140,1167923280,1.30878,1.30863,1.31038,1.31023,2359,3.42055,4727.31
LONG,1167919500,1167923460,1.31045,1.3103,1.31168,1.31153,2222,2.39976,4787.95
SHORT,1167908520,1167927120,1.30935,1.3092,1.30781,1.30766,2626,3.65014,4555.04
SHORT,1167920580,1167927120,1.30951,1.30936,1.30781,1.30766,2454,3.8037,4623.11
SHORT,1167922440,1167927120,1.30892,1.30877,1.30781,1.30766,2328,2.23488,4686.28
SHORT,1167924960,1167927120,1.30944,1.30929,1.30781,1.30766,2362,3.49576,4751.63
SHORT,1167927000,1167927120,1.30931,1.30916,1.30781,1.30766,2301,3.10635,4814.98
SHORT,1167921840,1167927180,1.30911,1.30896,1.308,1.30785,2390,2.2944,4879.85
LONG,1167927060,1167930840,1.30899,1.30884,1.31008,1.30993,2271,2.13474,4752.29
SHORT,1167930780,1167937680,1.30987,1.30972,1.30877,1.30862,2376,2.2572,4397.94
SHORT,1167933660,1167938580,1.30983,1.30968,1.3087,1.30855,2284,2.23832,4402.47
SHORT,1167934860,1167942120,1.30958,1.30943,1.30848,1.30833,2224,2.1128,4182.25
SHORT,1167932400,1167942240,1.30948,1.30933,1.30836,1.30821,2345,2.27465,4245.93
SHORT,1167938100,1167943140,1.30904,1.30889,1.30797,1.30782,2198,2.02216,4195.17
LONG,1167943080,1167948660,1.30799,1.30784,1.30918,1.30903,2095,2.1788,3882.77
LONG,1167947760,1167954420,1.30839,1.30824,1.30946,1.30931,1963,1.80596,3368.31
SHORT,1167949500,1167958020,1.30918,1.30903,1.30809,1.30794,1915,1.8001,3289.7
SHORT,1167950340,1167958080,1.30908,1.30893,1.30797,1.30782,1817,1.74432,3339.01
SHORT,1167951120,1167958080,1.30913,1.30898,1.30797,1.30782,1770,1.7877,3387.14
SHORT,1167953760,1167958080,1.30906,1.30891,1.30797,1.30782,1679,1.57826,3432.67
SHORT,1167955800,1167958080,1.30904,1.30889,1.30797,1.30782,1662,1.52904,3477.71
SHORT,1167949980,1167958200,1.30903,1.30888,1.30796,1.30781,1866,1.71672,3528.27
SHORT,1167952740,1167958500,1.30894,1.30879,1.30785,1.3077,1724,1.62056,3575.02
SHORT,1167927540,1167958620,1.3089,1.30875,1.30779,1.30764,2439,2.34144,3641.2
LONG,1167898980,1167965820,1.31397,1.31382,1.30765,1.3075,2460,-15.9162,3325.88
SHORT,1167938820,1167965820,1.3088,1.30865,1.30765,1.3075,2172,2.172,3384.9
SHORT,1167941400,1167965820,1.30875,1.3086,1.30765,1.3075,2115,2.00925,3442.26
SHORT,1167962040,1167965820,1.3088,1.30865,1.30765,1.3075,1773,1.773,3490.44
SHORT,1167945600,1167966060,1.30862,1.30847,1.3074,1.30725,2043,2.18601,3546.09
SHORT,1167946980,1167966060,1.3085,1.30835,1.3074,1.30725,1989,1.88955,3600.02
SHORT,1167963120,1167966060,1.30861,1.30846,1.3074,1.30725,1727,1.83062,3647.05
SHORT,1167942780,1167966120,1.30836,1.30821,1.3067,1.30655,2122,3.20422,3705.77
SHORT,1167947940,1167966120,1.30852,1.30837,1.3067,1.30655,1938,3.23646,3759.72
SHORT,1167958680,1167966120,1.30796,1.30781,1.3067,1.30655,1820,2.0202,3809.35
SHORT,1167963960,1167966120,1.30839,1.30824,1.3067,1.30655,1682,2.59028,3855.95
SHORT,1167943320,1167966180,1.30813,1.30798,1.30668,1.30653,2097,2.7261,3913.53
LONG,1167973920,1167979260,1.30717,1.30702,1.30827,1.30812,1832,1.7404,3435.88
LONG,1167968700,1167979380,1.30725,1.3071,1.30842,1.30827,1931,1.96962,3488.33
LONG,1167969600,1167979380,1.30725,1.3071,1.30842,1.30827,1881,1.91862,3539.43
